,TSS,CTL,TSB,SDNN,RMSSD,RHR_lying,RHR_standing,SLEEP,SLEEPQ,STRESS,MOTIVATION,MOOD,SORE,Duration,Intensity,HeartRate,Power,Run EF,Feeling,FeelPrev,FeelPrev2,FeelPrev3,FeelPrev4,FeelPrev4avg,DurationPrev,IntensityPrev,SDNN7,RMSSD7,BikeEF,HeartRatePrev
6/19/2017,0,33.94471938,-3.809767751,56,76,61,85,9.16667,2,3,3,2,3,0,0,0,,0,5,2,2,5,3,3,2.07,0.593849312,36.28571429,34.42857143,,127
6/20/2017,31,33.8754351,-0.322722948,62,22,64,82,8.88333,4,2,2,4,4,1.37,0.475686212,102,0,0,2,5,2,2,5,3.5,0,0,41,33.71428571,0,0
6/21/2017,29,33.76072433,-0.534317395,47,32,64,80,9,2,3,2,2,4,0.77,0.613696486,123,0,0,3,2,5,2,2,2.75,1.37,0.475686212,40.28571429,31.14285714,0,102
6/22/2017,0,32.96639143,-3.699965628,22,21,64,80,9.38333,3,4,2,2,4,0,0,0,,0,5,3,2,5,2,3,0.77,0.613696486,40,30.42857143,,123
6/23/2017,47,33.29657857,1.537996307,46,26,59,74,8.46667,2,3,2,3,4,2.02,0.482362174,100,0,0,2,5,3,2,5,3.75,0,0,38.85714286,29.42857143,0,0
6/24/2017,33,33.28960058,-0.032503169,98,105,55,74,9.25,3,3,3,4,3,0.68,0.696630546,114,0,0,3,2,5,3,2,3,2.02,0.482362174,49.71428571,41.71428571,0,100
6/25/2017,34,33.30631508,0.077855363,0,0,0,0,7.18333,3,3,3,2,3,0.69,0.701964118,115,0,1.043478261,3,3,2,5,3,3.25,0.68,0.696630546,47.28571429,40.28571429,0,114
6/26/2017,112,35.15784476,8.624338936,65,21,66,85,8.31667,3,2,3,4,4,2.84,0.627985826,122,0,0,5,3,3,2,5,3.25,0.69,0.701964118,48.57142857,32.42857143,0,115
6/27/2017,38,35.22471587,0.311482556,26,22,57,75,9.15,4,3,2,3,4,1.03,0.60739776,116,0,0,3,5,3,3,2,3.25,2.84,0.627985826,43.42857143,32.42857143,0,122
6/28/2017,82,36.32525942,5.126280521,83,97,57,75,8.5,3,3,2,2,3,1.55,0.727346037,117,0,0.974358974,3,3,5,3,3,3.5,1.03,0.60739776,48.57142857,41.71428571,0,116
6/29/2017,45,36.52936143,0.950697671,79,74,55,69,8.55,3,3,3,3,4,1.34,0.579500557,124,0,0.967741935,5,3,3,5,3,3.5,1.55,0.727346037,56.71428571,49.28571429,0,117
6/30/2017,62,37.1286426,2.791423736,62,46,59,74,8.21667,2,3,2,4,4,0.94,0.812141901,126,0,0,5,5,3,3,5,4,1.34,0.579500557,59,52.14285714,0,124
7/1/2017,3,36.3256532,-3.740287184,30,21,60,78,9.5,3,3,1,2,3,0.1,0.547722558,80,,0,1,5,5,3,3,4,0.94,0.812141901,49.28571429,40.14285714,,126
7/2/2017,31,36.20034956,-0.583658502,34,32,60,78,8.31667,4,3,2,3,3,0.68,0.675190605,122,0,1.081967213,2,1,5,5,3,3.5,0.1,0.547722558,54.14285714,44.71428571,0,80
7/3/2017,109,37.91320255,7.978389377,59,20,58,74,9.6,4,3,2,3,3,2.39,0.675327288,123,0,0,5,2,1,5,5,3.25,0.68,0.675190605,53.28571429,44.57142857,0,122
7/4/2017,79,38.87990559,4.502857724,37,24,61,77,9.6,4,3,2,3,3,2.05,0.620778426,124,0,0,2,5,2,1,5,3.25,2.39,0.675327288,54.85714286,44.85714286,0,123
7/5/2017,39,38.88273121,0.013161601,32,38,59,78,8.5,3,2,2,3,3,1.07,0.603726744,100,0,0,2,2,5,2,1,2.5,2.05,0.620778426,47.57142857,36.42857143,0,124
7/6/2017,75,39.73250963,3.958228259,56.50483559,41.61121857,54.55319149,68.45647969,8.783755677,3,3,3,3,3,1.96,0.618589574,124,0,0,3,2,2,5,2,2.75,1.07,0.603726744,44.35783366,31.80160265,0,100
7/7/2017,40,39.73880323,0.029315283,51,48,56,69,8.25,3,3,3,3,3,0.58,0.830454799,117,0,0,3,3,2,2,5,3,1.96,0.618589574,42.78640508,32.08731694,0,124
7/8/2017,128,41.81544032,9.672878791,35,29,62,78,8.88333,3,3,3,4,3,3.12,0.640512615,125,0,0,2,3,3,2,2,2.5,0.58,0.830454799,43.5006908,33.23017408,0,117
7/9/2017,47,41.93742427,0.568195529,96,80,61,82,8.21667,4,3,2,3,3,1.02,0.678810956,121,0,0,5,2,3,3,2,2.5,3.12,0.640512615,52.35783366,40.08731694,0,125
7/10/2017,40,41.89183994,-0.212329662,53,25,63,85,8.36667,3,2,3,3,3,1.55,0.508000508,102,0,0,2,5,2,3,3,3.25,1.02,0.678810956,51.5006908,40.80160265,0,121
7/11/2017,61,42.34142272,2.094135622,56,28,57,79,8.36667,2,2,2,3,3,1.98,0.555050275,118,0,0,3,2,5,2,3,3,1.55,0.508000508,54.21497651,41.37303122,0,102
7/12/2017,61,42.78042757,2.044864143,100,104,57,79,9.2,4,3,2,3,3,0.97,0.793010706,125,0,1.152,5,3,2,5,2,3,1.98,0.555050275,63.92926223,50.80160265,0,118
7/13/2017,73,43.49144314,3.311877381,38,30,54,73,8.8,3,3,2,2,4,2.47,0.54364194,111,0,0,2,5,3,2,5,3.75,0.97,0.793010706,61.28571429,49.14285714,0,125
7/14/2017,35,43.29165381,-0.93060941,37,33,59,76,7.7,2,3,3,3,3,0.67,0.72276418,127,0,0.992125984,5,2,5,3,2,3,2.47,0.54364194,59.28571429,47,0,111
7/15/2017,20,42.74364048,-2.552620544,37,30,59,76,9.06667,4,3,3,4,4,0.41,0.698430296,96,0,1.3125,2,5,2,5,3,3.75,0.67,0.72276418,59.57142857,47.14285714,0,127
7/16/2017,23,42.27910592,-2.163780327,40,28,61,78,7.86667,4,3,3,3,3,0.88,0.511237358,110,0,0,2,2,5,2,5,3.5,0.41,0.698430296,51.57142857,39.71428571,0,96
7/17/2017,48,42.41370891,0.626974447,55,27,55,71,8.36667,4,3,2,2,3,1.03,0.682656149,128,0,0,5,2,2,5,2,2.75,0.88,0.511237358,51.85714286,40,0,110
7/18/2017,0,41.41578587,-4.648278975,41,44,58,75,8.51667,2,3,3,4,4,0,0,0,,0,5,5,2,2,5,3.5,1.03,0.682656149,49.71428571,42.28571429,,128
7/19/2017,26,41.05307843,-1.689474352,36,34,51,65,7.61667,3,2,2,4,5,0.88,0.543557307,85,0,1.129411765,2,5,5,2,2,3.5,0,0,40.57142857,32.28571429,0,0
7/20/2017,46,41.16947115,0.542151868,42,20,51,65,10.0333,2,3,2,2,3,2.18,0.459357349,96,0,0.8125,2,2,5,5,2,3.5,0.88,0.543557307,41.14285714,30.85714286,0,85
7/21/2017,47,41.30665366,0.638989736,45,27,67,87,9.66667,4,3,2,3,3,1.07,0.662761146,113,0,1.115044248,5,2,2,5,5,3.5,2.18,0.459357349,42.28571429,30,0,96
7/22/2017,66,41.88764645,2.706237336,49,32,70,92,8.58333,4,3,2,2,3,2.02,0.571605347,114,0,0,3,5,2,2,5,3.5,1.07,0.662761146,44,30.28571429,0,113
7/23/2017,27,41.53736524,-1.631593553,59,33,57,72,8.11667,4,3,2,2,3,0.8,0.580947502,107,0,1.009345794,2,3,5,2,2,3,2.02,0.571605347,46.71428571,31,0,114
7/24/2017,74,42.30115628,3.557703076,40,37,57,76,8.55,3,3,2,3,4,2.47,0.547352849,112,0,0,2,2,3,5,2,3,0.8,0.580947502,44.57142857,32.42857143,0,107
7/25/2017,28,41.9646742,-1.567317874,43,34,52,66,8,3,3,2,3,4,0.88,0.564076075,87,0,0,2,2,2,3,5,3,2.47,0.547352849,44.85714286,31,0,112
7/26/2017,74,42.71841138,3.510872669,54,57,60,81,8.33333,3,3,2,3,3,0.89,0.911844655,141,0,1.063829787,5,2,2,2,3,2.25,0.88,0.564076075,47.42857143,34.28571429,0,87
7/27/2017,32,42.46622524,-1.174671293,35,32,61,80,8.81667,3,2,4,4,3,0.82,0.624695048,101,,0,5,5,2,2,2,2.75,0.89,0.911844655,46.42857143,36,,141
7/28/2017,29,42.14938767,-1.475814619,38,35,61,80,8.6,2,3,2,3,4,0.8,0.602079729,113,0,0,2,5,5,2,2,3.5,0.82,0.624695048,45.42857143,37.14285714,0,101
7/29/2017,108,43.69874151,7.216817975,40,32,60,76,8.5,3,3,3,3,4,1.48,0.854242196,128,0,0,5,2,5,5,2,3.5,0.8,0.602079729,44.14285714,37.14285714,0,113
7/30/2017,49,43.82347118,0.580984993,43,29,60,76,8.03333,2,3,2,3,4,1.81,0.520305902,101,0,0,4,5,2,5,5,4.25,1.48,0.854242196,41.85714286,36.57142857,0,128
7/31/2017,86,44.81581377,4.622285511,54,41,61,80,7.78333,2,2,2,4,4,2.27,0.615511678,124,0,0,5,4,5,2,5,4,1.81,0.520305902,43.85714286,37.14285714,0,101
8/1/2017,37,44.63192086,-0.856564629,53,53,60,75,8.33333,3,3,1,2,5,1.25,0.54405882,104,0,0,2,5,4,5,2,4,2.27,0.615511678,45.28571429,39.85714286,0,124
8/2/2017,51,44.78175102,0.697901909,60,44,60,75,9.58333,2,3,2,3,3,0.48,1.030776406,139,,0,7,2,5,4,5,4,1.25,0.54405882,46.14285714,38,,104
8/3/2017,57,45.06922581,1.339044175,38,35,64,84,9.05,3,2,3,4,3,1.62,0.593171014,115,0,0,3,7,2,5,4,4.5,0.48,1.030776406,46.57142857,38.42857143,0,139
8/4/2017,53,45.25582355,0.869163577,56.50483559,41.61121857,54.55319149,68.45647969,8.783755677,3,3,3,3,3,1.22,0.65911018,126,0,0,4,3,7,2,5,4.25,1.62,0.593171014,49.21497651,39.37303122,0,115
8/5/2017,102,46.59091831,6.218809182,41,30,57,74,8.25,3,3,2,4,3,2.41,0.650566303,122,0,0,3,4,3,7,2,4,1.22,0.65911018,49.35783366,39.08731694,0,126
8/6/2017,99,47.82401561,5.74370973,101,52,54,68,9.5,4,3,2,3,4,1.5,0.81240384,134,0,0.985074627,4,3,4,3,7,4.25,2.41,0.650566303,57.64354794,42.37303122,0,122
8/7/2017,109,49.26338334,6.704507797,43,31,54,68,9.1,3,3,2,2,3,1.68,0.805487134,124,0,0,5,4,3,4,3,3.5,1.5,0.81240384,56.07211937,40.9444598,0,134
8/8/2017,71,49.77480927,2.382198134,33,33,56,71,9.23333,3,3,2,3,3,1.89,0.612912209,109,0,0,2,5,4,3,4,4,1.68,0.805487134,53.21497651,38.08731694,0,124
8/9/2017,23,49.14484316,-2.934352741,36,37,58,74,9.5,2,2,2,2,3,0.4,0.758287544,115,0,0,3,2,5,4,3,3.5,1.89,0.612912209,49.78640508,37.08731694,0,109
8/10/2017,31,48.71792561,-1.988562075,55,37,58,74,7.6,3,2,3,4,4,1.2,0.508265023,102,0,0,1,3,2,5,4,3.5,0.4,0.758287544,52.21497651,37.37303122,0,115
8/11/2017,68,49.1716003,2.113195552,81,53,51,66,9.55,3,3,2,3,4,1.2,0.752772653,121,0,0,5,1,3,2,5,2.75,1.2,0.508265023,55.71428571,39,0,102
8/12/2017,99,50.3439785,5.460883019,46,29,61,78,8.31667,4,3,3,3,4,2.42,0.639602149,118,0,0,5,5,1,3,2,2.75,1.2,0.752772653,56.42857143,38.85714286,0,121
8/13/2017,138,52.40637684,9.606555341,50,36,61,76,7.98333,3,3,3,3,3,2,0.830662386,134,0,0.985074627,7,5,5,1,3,3.5,2.42,0.639602149,49.14285714,36.57142857,0,118
8/14/2017,51,52.37328716,-0.154130164,45,30,62,80,9.15,3,3,2,4,4,1.8,0.532290647,97,0,0,5,7,5,5,1,4.5,2,0.830662386,49.42857143,36.42857143,0,134
8/15/2017,77,52.95271218,2.698934719,47,45,62,80,8.7,4,3,2,3,4,0.88,0.935414347,141,0,0,5,5,7,5,5,5.5,1.8,0.532290647,51.42857143,38.14285714,0,97
